e04 , 形容極度不悅。 , 去年 除夕 現在 第一 次 發燒 ， 心裡 超 < 幹 > ！ 沒破 一年 生病 紀錄 ！
上面 , 位置詞。同一物體內較高的部份。 , 知道 < 上面 > 藍色 ， 下面 紅色 國旗 哪 國家 ？
上面 , 位置詞。地位或等級較高的人物。 , 楊 蕙如 詢問 ， 為何 留下 ， 航警 「 < 上面 > 交代 」 。
上面 , 位置詞。比喻數量較多的方向。 , 增加 下單 次數 時候 ， 數量 往 < 上面 > 提了 。
上面 , 位置詞。比喻程度較高的方向。 , 認為 老師 講 ， 我會 按照 做 ， 我會 向 < 上面 > 努力 。
上面 , 位置詞。比喻階級架構較高的方向。 , 現在 初中 一年級 ， 怎麼樣 往 < 上面 > 升級 ？
上面 , 位置詞。比喻順序較前的方向。 , 看 祖上 往 < 上面 > 追 3 代 ， 農民 。
上面 , 位置詞。順序在參考點之前的文本。 , < 上面 > 一章 裡 ， 我帶 大家 粗 粗地 瀏覽 一下 抹香鯨 概貌 。
上面 , 普通名詞。前述動作的對象。 , 我半年 血汗錢 花 < 上面 > 。
上面 , 高於前述物體的位置。 , 腿 走路 疼 ， 腳踝 < 上面 > 10 公分 部位 。
上 , 高於前述物體的位置。 , 坐直 身子 ， 放下 雜誌 ， 伸手 掀開 床頭櫃 < 上 > 窗帘 。
下 , 事件或時間順序在參考點之後。 , 吃 西餐 好玩 ， < 下 > 次 還要 來 吃 。
下 , 事物分成兩部份或三部份時，結尾的部份。 , 三 局 < 下 > ， 菲律賓隊 兩 支 安打 拿到 兩 分 。
下令 , 上級對下級發佈命令。 , 該 公司 老板 < 下令 > 拆除 所有 電腦 上 軟碟機 ， 一律 使用 硬碟 。
下 , 位置詞。同一物體內較低的部份。 , 整個 柱式 自 < 下 > 上 分為 台座 、 柱礎 、 柱身 、 柱頸 、 柱頭 等 部分 。
下 , 位置詞。在鏡頭檢視內的範圍。 , 嫦娥 臉 上 雀斑 ， 60 倍 左右 望遠鏡 < 下 > ， 一覽無遺 。
下 , 位置詞。比喻受到前述事物的負面影響的範圍。 , 甚至 兩 尚 懂 人間 恩怨 小孩 ， 不免 慘死 刀 < 下 > ！
下 , 位置詞。比喻在參考點之後的文本順序。 , 老人 糖尿病 併發症 有急 、 慢性 之分 ， 分別 闡述 < 下 > 。
下 , 位置詞。比喻地位或等級較低的人物。 , 上 高齡 老母 ， < 下 > 五 嗷嗷待哺 子女 ， 女人家 怎麼辦 ？
下 , 位置詞。比喻數量較少的方向。 , 螢幕 角度 必須 向 上 調整 二十 度 ， 向 < 下 > 調整 五度 。
下 , 位置詞。比喻程度較低的方向。 , 公立 國中 整體 語文 程度 向 < 下 > 沉淪 。
下 , 位置詞。比喻階級架構中低於前述階級的階級。 , Tex 系統 置於 目錄 / urs / local / Tex < 下 > 。
下 , 位置詞。比喻階級架構較低的方向。 , 車種 階級 越往 < 下 > ， 女性 購買力 越高 。
下 , 位置詞。比喻順序較後的方向。 , 台塑 六輕 往上 整合 ， 中油 朝 < 下 > 結盟 。
下 , 位置詞。表處在前述事件的情況或條件中。 , 軍心 大亂 < 下 > ， 失掉 兩 分 ， 反以 一分 落後 。
下 , 位置詞。被前述物體覆蓋住的物體的位置。 , 章子怡 走 紅毯 ， 裙子 < 下 > 穿 褲子 。
下來 , 從北邊向南邊接近參考點移動。 , 台北 < 下來 > ， 丘子章 高速公路 上 睡 一覺 。
下來 , 指上級的指令或通知發出。 , 中央 銀行 一些 金融 措施 < 下來 > 以後 市場 ， 想 影響到 房地產 市場 因素 非常 多 。
下來 , 指事件繼續進行。 , 據了解 ， 公司派 護盤 一路 < 下來 > 套牢 不少 。
下來 , 指高階層的人到基層單位去。 , 社會 給 政務官 磨練 機會 。 做 好 < 下來 > ， 來得及 換 別人 。
下來 , 時態標記。表事件從過去持續到現在。 , 自從 商場 娛樂場 出現 ， 廟會 漸漸 衰落 < 下來 > 。
下來 , 時態標記。表事件總結。 , 病友 關心 問題 多有 重覆 ， 歸納 < 下來 > ， 大約 一百 問題 。
下來 , 時態標記。表狀態開始出現並繼續發展。 , 斷食 ， 增強 身體 抵抗力 ， 使 心情 平穩 < 下來 > 。
下來 , 物體產生向下位移。 , 聽說 當時 大火 建物 內燒 三天 ， 屋頂 整個 垮 < 下來 > 。
下來 , 由高處向接近參考點的低處移動。 , 『 阿明 ， 快帶 弟妹 們 < 下來 > ， 準備 洗澡 ！ 』 姊姊 叫聲 拉回 現實 。
下來 , 表經過前述時段。 , 若是 個人 離開 臺灣 ， 幾 年 < 下來 > 臺灣 人口 流失 ？
下 , 做對他人不利的事。 , 李玉民 為何 三名 同學 < 下 > 毒手 頗 令 人 懷疑 ！
下 , 做階層較低的工作。 , 有些 學生 好高騖遠 ， 不切實際 ， 想 < 下 > 工廠 ， 進 礦場 ， 偏遠 地區 。
下列 , 形容順序在參考點之後所列舉的。 , 主辦 單位 亦 邀請 < 下列 > 學者 進行 評論 ： 曾振民 、 梁榮茂 、 古國順 、 張光宇 、 徐勝一 、 楊兆禎 、 羅肇錦 等 人 。
下 , 判斷並做出陳述。 , 番話 ， 可說是 討論 所 < 下 > 部分 結論 。
下 , 動物生蛋。 , 臺中 位 新聞部 主管 更 直言 ： 「 真正 < 下 > 金 雞蛋 新聞 」 。
下去 , 指事件繼續進行。 , 重逢 ， 奇峰迭起 ， 備感 驚喜 ； 一路 < 下去 > ， 免不了 顛躓 ， 番 踉蹌 。
下去 , 指高階層的人到基層單位去。 , 了解 當時 情況 不難 ， 凡是 < 下去 > 走 走 ， 全 看到 真相 。
下去 , 時態標記。表事件繼續進行。 , 工程 動工 ， 頭 浸濕 ， 不洗 < 下去 > 行 ？
下去 , 時態標記。表狀態繼續發展，通常指負面。 , 輕輕 握住 師父 左手 ， 只覺 手掌 慢慢 冷 < 下去 > 。
下去 , 比喻程度消退。 , 氣 < 下去 > ？
下去 , 物體產生向下位移。 , 我醉 ， 自然而然 地倒 < 下去 > 。
下去 , 由高處向離開參考點的低處移動。 , 九點多鐘 時候 ， 郵差 送來 封 掛號信 。 叫 拿 圖章 < 下去 > 取信 。
下台 , 交出職務或政權。 , 立法院 報告 計劃 進行 情形 時 ， 嚴加 指責 ， 要求 計劃 負責人 < 下台 > 。
下台 , 擺脫困窘的處境，多用於否定句式。 , 三商虎 辭退 教練團 ， 使 領隊 陳君毅 難以 < 下台 > ， 引發 球員 、 球迷 畏虎 窘境 。
下台 , 結束表演，從台上下來。 , 小朋友 臉 興致勃勃 ， 愛 聽得 不得了 。 如雷 掌聲 中 鞠躬 < 下台 > 。
下 , 在比賽中得分。 , 二棒 科提斯 內野 滾地球 接應 ， 先 < 下 > 一城 。
下 , 在生物上施用具有特定效能的事物。 , 事先 準備好 啤酒 裡 < 下 > 安眠藥 ， 待二人 昏倒 後 勒斃 。
下屬 , 形容同一組織系統中，等級較低的。 , 鞍山 鋼鐵 公司 < 下屬 > 煉鐵廠 廠長 陸達 ， 德國 學成歸國 ， 冶金 專家 。
下屬 , 普通名詞。直屬的下級。 , 二級 主管 充斥 軍特 色彩 ， 其對 < 下屬 > 管理 方式 亦 軍事 管制 。
下山 , 從山的高處向低處移動。 , 陳 老爹 正 垂頭喪氣 準備 < 下山 > 時候 ， 忽然 看見 獵狗 汪汪 地 叫 。
下山 , 比喻太陽或月亮降到地平線以下。 , 凌晨 太陽 真 溫暖 ， 月亮 < 下山 > ， 太陽 升起 ， 涼涼 夜晚 過去 。
下 , 往低處移動。 , 彎過 山路 ， < 下 > 陡峭 坡 ， 放心 衝 。
下 , 往南或離開中心移動。 , 位 六十年 ， 先後 六 < 下 > 江南 ， 遍遊 名山 名園 。
下 , 從後述地點移除，不使發揮功能。 , 鮑魚 來 ， 海參 上 < 下 > ， 沙拉 吃 忘 。 稀飯 鹹菜 永存 。
下 , 從球場或舞台退場。 , 金度完 負責 後援 ， 兩 人 幾乎 令 西班牙 隊員 三上 三 < 下 > 。
下 , 投入時間和精力。 , 先說 英文 這一關 ， < 下 > 大 工夫 。
下 , 投入賭注。「下注」的簡省。 , 簽注金 支 一千 元 ， 中獎 後 < 下 > 賠三 。
下 , 拿定主意去行動。 , 一鳴驚人 ， < 下 > 決心 死命 減肥 ， 勤練 廣東 國語 。
下 , 放後述物品於土壤中。 , < 下 > 種 過多 、 過密 ， 結果 不得不 全部 割掉 。
下 , 數量減少。 , 十五 分鐘 後 攻至 漲停 ， 此後 成交量 高居 < 下 > 。
下旬 , 時間詞。一個月最後的十天。 , 朱銘 八月 < 下旬 > 赴 英 、 法之行 ， 國際 藝界 視為 作品 能否 進軍 世界級 展覽 場所 關鍵 旅 。
下 , 時態標記。表動作有結果。 , 太好 ， 吃喝 嫖賭 ， 欠 < 下 > 不少 債 。
下 , 時態標記。表可以容納。 , 小 包裝盒 裝得 < 下 > 大 玩具 ？
下 , 時態標記。表完全分離。 , 心中 充滿 愛 ， 難道 還會 割捨 < 下 > 個人 時間 精力 ？
下 , 時態標記。表由動態進入靜態。 , 滿臉 笑嘻嘻 ， 副 沒事 樣子 ， 他靜 < 下 > 分鐘 ， 連一到 十都認 不清 。
下 , 等級或品質最低的。 , 神農 四經 曰 ： 上藥 令 人身 安命 延 ， 中藥 養性 ， < 下 > 藥 除病 。
下 , 結束規定時間的工作或學習。 , 白天 辛苦 做工 ， < 下 > 了工 拼命 看書 。
下結論 , 總結最後的論斷。 , 今天 討論 好像 倒食 甘蔗 漸入佳境 ， 現在 < 下結論 > 時候 ， 請 大家 千萬 放棄 機會 。
下臺 , 交出職務或政權。 , 不久 前 ， 南韓 中央 銀行 總裁 分行 七百 美元 盜用 < 下臺 > 。
下臺 , 擺脫困窘的處境，多用於否定句式。 , 家樂福 銷售商 開罪 兩家 供應商 無關 大局 ， 犯了 眾怒 問題 難以 < 下臺 > 。
下臺 , 結束表演，從臺上下來。 , 說得 事理 透徹 ， 層次 井然 ， 臨場 怕羞 ， 講完 從容 < 下臺 > ， 如此 多 講 幾回 ， 難 。
下 , 表動作的時間短暫。常用「兩下」、「三下」。 , 林昭良 三 < 下 > 兩 < 下 > 麵 吃完 ， 一窩蜂 走 。
下 , 表完成前述事件，後接導致的結果。 , 整個 畫面 乍看 < 下 > 比 古典 繪畫 單調 、 貧乏 。
下 , 被關進監牢。 , 勇氣 合理 現象 作 抗爭 個體 ， 大都 < 下 > 大牢 裡 。
下 , 製作特定物品時，加進後述材料。 , 廣東 吃過 這麼多 清蒸 魚 ， 沒見過 < 下 > 胡椒粉 。
下 , 計算技能項目的單位。 , 存活 紅樹林 河口 沼澤 生物 ， 幾 < 下 > 好 功夫 沒法 混下去 。
下 , 計算肢體動作的次數。 , 紅馬一聲 哀嘶 ， 抽搐 幾 < 下 > ， 便 脫力 死 。
下跪 , 向特定對象跪下。 , 經濟 再衰三竭 ， 精神 瀕臨 崩潰 ， 悲慟 涕零 ， 幾 次 向 < 下跪 > 求助 。
下車 , 離開所搭乘的車子。 , 學校 ， < 下車 > 看見 位 老先生 那兒 等候 學生 。
下鍋 , 烹調時把食物放進鍋內。 , 炒 青菜 時 ， 一定 青菜 洗淨 後 水份 濾乾 才能 < 下鍋 > 。
下 , 降低音高。 , 主題 第一 句 不準 ， Ｇ 音 上滑 ； < 下 > 八度 後 ， 仍 音音 上飄 。
下 , 離開後述處所，並結束該場所的典型活動。 , 疑問 的話 < 下 > 節目 找洪 教授 。
下 , 雲層的水以特定形態降到地上。 , 小時候 ， 最 喜歡 < 下 > 大雨 。
下面 , 位置詞。同一物體內較低的部份。 , 為什麼 根 頭髮 上面 白 < 下面 > 黑 中間 黑白 相間 ？
下面 , 位置詞。在鏡頭檢視內的範圍。 , 鏡頭 < 下面 > 林宥嘉 ， 拍得 如此 其他 人 心動 。
下面 , 位置詞。比喻受到前述事物的負面影響的範圍。 , 滿院 百合花 怒氣 < 下面 > 凋謝 ， 毫無 生氣 泛黃 ， 乾扁 人 喜愛 。
下面 , 位置詞。比喻在參考點之後的文本順序。 , 這部 小說 太 精彩 ， 希望 < 下面 > 章節 更 精彩 。
下面 , 位置詞。比喻地位或等級較低的人物。 , 老二 ， 上面 姊姊 ， < 下面 > 妹妹 。
下面 , 位置詞。比喻數量較少的方向。 , 你點 一下 電池 符號 進如主 選單 後 ， 電量 一點 一點 往 < 下面 > 降低 。
下面 , 位置詞。比喻程度較少的方向。 , 群眾 消費 能力 往 < 下面 > 降 ， 商家 越來越 難 做 。
下面 , 位置詞。比喻階級架構中低於前述階級的階級。 , 光碟 根目錄 < 下面 > 46 子目錄 ， 分成 均等 兩 大群 。
下面 , 位置詞。比喻階級架構較低的方向。 , 學習法 分成 三 層級 ， 最 < 下面 > 層級 ， 做 什麼 ， 學習 什麼 。
下面 , 位置詞。比喻順序較後的方向。 , 研究 過 一段 時間 必要 再往 < 下面 > 研究 ， 用 最高價 最低價 。
下面 , 位置詞。被前述物體覆蓋住的物體的位置。 , 襯裙 架是 19 世紀 女人 們 套 她們 裙子 < 下面 > 箍裙 。
不一定 , 形容事件帶不確定性。 , 學校 是否 會 聘新 教師 ， 目前 < 不一定 > 。
不下 , 形容狀態維持在固定程度不降低。 , 最近 做 不動產 放款 上 可能 會 比較 緊俏 一點 ， 利率 應會 居高 < 下 > 。
不下 , 表前述對象的數量不少於後述數量。 , 一百多 人 工資 外加 維修 費用 ， 恐怕 年 < 下 > 百萬 。
不予置評 , 不做任何評論。 , 整形 見仁見智 問題 ， 採 < 不予置評 > 態度 。
不予 , 表否定，用在動詞前。 , 很多 學校 具名 意見 一概 < 不予 > 理會 。
不以為忤 , 形容不在意前述可能有損自己權益的事件。 , 陳素珍 最早 華視 李如麟 班底 中演 歌仔戲 ， 而後 往 台視 發展 ， 個性 開朗 活潑 ， 許多 製作人 找 演 甘草 人物 ， < 不以為忤 > 。
不以為然 , 不贊成前述的作法。 , 看得出來 ， 種 驕傲 自我 表現 < 不以為然 > 。
不以為然 , 認為前述陳述錯誤。 , 昔日 人 國安局 李登輝 人 ， 獨 老包 < 不以為然 > ， 現在 證明 老包 陰陽眼 所見 不差 矣 。
不但 , 連接兩個以上程度漸進的選項，常與「也」、「還」、「而且」、「並且」連用。 , < > 請 ， 請 幾 位 中國 先生 。
不便 , 形容委婉表達主事者有所顧忌。 , 有些 事 得到 本人 同意 之前 ， 這裡 < 不便 > 講出 。
不便 , 形容比喻沒有多餘可應用的金錢，常與「手頭」連用。 , 假若 手頭 < 不便 > ， 先 墊付 給 老闆 。
不停 , 形容事件持續進行。 , 水龍頭 關緊 似的 < 不停 > 。
不僅僅 , 表超過後述數目。 , 必須 贏得 分站 冠軍 ， < 不僅僅 > 次 。
不僅僅 , 連接兩個以上程度漸進的選項，常與「也」、「還」、「而且」、「並且」連用。 , 服務 對象 < 不僅僅 > 個人 用戶 ， 包括 所有 教師 。
不僅 , 表超過後述數目。 , 一般 看來 ， 一門 專業 所 相應 職業 < > 項 。
不僅 , 連接兩個以上程度漸進的選項，常與「也」、「還」、「而且」、「並且」連用。 , < > 長相 英俊 ， 衣著 光鮮 ， 性感 十足 。
不光 , 表超過後述數目。 , 健康 關乎 一生 ， < 不光 > 幾天 、 幾 年 而已 。
不光 , 連接兩個以上程度漸進的選項，常與「也」、「還」、「而且」、「並且」連用。 , 輸掉 < 不光 > 比賽 ， 氣度 ！
不免 , 表後述情形是不可避免的。 , 活動中心 剛剛 落成 不久 ， 使用 上 自然 < 不免 > 一些 需要 調整 地方 。
不再 , 形容前述狀態已改變而不存在。 , 當 虛榮 逝去 ， 繁華 < > ， 看到 百孔千瘡 城市 裡 ， 女人 仍 情欲堆 中 打滾 。
不再 , 表強調事件不繼續。 , 以前 書中 所 報導 、 介紹 過 事業 ， 有些 現在 < > 卓越 。
不到 , 事件的歷程沒有達到特定時段的長度。 , 黃雲 大得 好 快 ， < 不到 > 一頓飯 時分 ， 半 邊 天 遮住 。
不到 , 引介動作或狀態沒有達到特定程度。通常與「哪裡」、「多少」連用，表程度不高於已知的特定對象 , 現代人 ， 享受到 很多 以前 人 享受 < 不到 > 舒適 。
不到 , 時間沒有達到特定參考時點。 , 第二 天 早晨 ， 6 點 < 不到 > 起床 ， 整裝 出門 約 6 點 半 。
不到 , 沒有達到後述數量。 , 台糖 大型 購物 中心 本 基地 亦 相距 < 不到 > 四百 公尺 。
不加 , 表否定，用在動詞前。 , 海珊 提議 他能 獲得 美軍 承諾 < 不加 > 攻擊 ， 即行 撤退 。
不及 , 形容沒有足夠的時間進行後述事件。 , 黑衣 人 < 不及 > 思索 拔出 腰間 匕首 直直 地往 對方 腰部 捅去 。
不及 , 沒有達到後述數量。 , 雨勢 太大 ， 天地 濛濛 片 ， 時值 中午 ， 視線 < 不及 > 十步 。
不只 , 表超過後述數目。 , 活動中心 前有 好 大 雜草 空地 二 條 空空 空 花圃 ， 擺了 < > 半年 。
不只 , 連接兩個以上程度漸進的選項，常與「也」、「還」、「而且」、「並且」連用。 , 當時 語言 問題 < > 學生 ， 同樣 發生 老師 身上 。
不可以 , 表不允許後述事件發生。 , 為什麼 < > 決定 想 吃 什麼 ﹖
不可以 , 表不具事件成立的合理條件。 , 十八 歲 以下 小朋友 ， < > 電玩店 玩 賭博性 電玩 。
不可 , 形容前述對象是必要的條件。常用「非…不可」。 , 走過 這片 曠地 ， 非 晒到 太陽 < > 。
不可或缺 , 形容不能缺少的。 , 地震 工程 實驗 研究 中 ， 振動台 < 不可或缺 > 重要 設備 。
不可能 , 形容不會實現的。 , 認為 ， 四年 時間 修完 夜間部 五年 課程 < 不可能 > 。
不可能 , 表不會成為事實或不是事實。 , 人 一生 ， < 不可能 > 喜 和樂 ， 哀和怒 會 出現 。
